Solubility,smiles,Inchi_Key
-3.61,COc1cc(OC)cc(C(=O)N(O)c2cccc(C)c2)c1,PDNYHBVQDYRJOT-UHFFFAOYSA-N
-0.85,CCCCC=O,HGBOYTHUEUWSSQ-UHFFFAOYSA-N
-0.9299,C=C(C)C(=O)C(=CC(=O)O)OC,VOUGEZYPVGAPBB-UHFFFAOYSA-N
-0.84,NS(=O)(=O)c1ccc(NO)cc1,JLGHCFNZJKVXAE-UHFFFAOYSA-N
-5.5693457861,O=C(CBr)Nc1ccc(Cl)cc1C(=O)c1ccccc1F,WUZSFIKFFXBHMB-UHFFFAOYSA-N
-2.1637,O=C(O)COc1ccccc1Cl,OPQYFNRLWBWCST-UHFFFAOYSA-N
0.9620638041,OCc1cccnc1,MVQVNTPHUGQQHK-UHFFFAOYSA-N
-0.1473736792,ClCC1CO1,BRLQWZUYTZBJKN-UHFFFAOYSA-N
0.1927727267,Cc1c(O)cccc1O,ZTMADXFOCUXMJE-UHFFFAOYSA-N
-5.199,Clc1ccc(Oc2ccccc2Cl)cc1Cl,VBNJGYOQZAENPO-UHFFFAOYSA-N
-1.0490000000000002,CCCCCCOCCOCCO,GZMAAYIALGURDQ-UHFFFAOYSA-N
-6.8888082879,O=C(CBr)Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,JQMAWYRGSOSWNJ-UHFFFAOYSA-N
-2.0652647201,C=CCOC(=O)OCCOCCOC(=O)OCC=C,JHQVCQDWGSXTFE-UHFFFAOYSA-N
-0.18,CC(C)C(C)O,MXLMTQWGSQIYOW-UHFFFAOYSA-N
-2.5546,ClC(Br)CBr,DVTKTUMRXCKEEG-UHFFFAOYSA-N
-7.335707322699999,CCCCCCCCCCCCCCC(C)c1cc(C)cc(C)c1O,TVWGHFVGFWIHFN-UHFFFAOYSA-N
-0.3,CC(C)COC(N)=O,BRUZQRBVNRKLJG-UHFFFAOYSA-N
-1.6194,O=P(O)(O)c1cccc2ccccc12,YOOYVODKUBZAPO-UHFFFAOYSA-N
-3.04,FC(Cl)(Cl)CCl,ZKVMMSGRDBQIOQ-UHFFFAOYSA-N
-7.981147656799999,Cc1cc([N+](=O)[O-])ccc1N/N=C1\C(=O)C(C(=O)Nc2ccccc2C)=Cc2ccccc21,DNOBQSKPOIGIIX-NFFVHWSESA-N
0.1128,N#Cc1cccnc1,GZPHSAQLYPIAIN-UHFFFAOYSA-N
-1.41,NC1C(O)C(O)C(O)C(O)C1O,JXAOTICXQLILTC-UHFFFAOYSA-N
-1.96,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CBFIWURGLMUIDN-UHFFFAOYSA-N
0.8723,CCC(CO)(CO)CO,ZJCCRDAZUWHFQH-UHFFFAOYSA-N
-9.42,Clc1cc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,BQFCCUSDZLKBJG-UHFFFAOYSA-N
0.8964494062999999,O=C(Cl)C(=O)Cl,CTSLXHKWHWQRSH-UHFFFAOYSA-N
-1.5141,O=c1[nH]c2cncnc2[nH]1,YPDSIEMYVQERLJ-UHFFFAOYSA-N
0.1085957051,O=C(O)COc1ccccc1,WPTJBFNYRRZIDZ-UHFFFAOYSA-M
-6.7023,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,DQKWXTIYGWPGOO-UHFFFAOYSA-N
-5.5751336546,CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,ZJNLYGOUHDJHMG-UHFFFAOYSA-N
-0.5204744976,Cc1cc(C)[nH]n1,SDXAWLJRERMRKF-UHFFFAOYSA-N
-1.73,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,OIRDTQYFTABQOQ-UHFFFAOYSA-N
-2.72,CCC(=O)Oc1ccc(NC(C)=O)cc1,HFVPPHLKEKRGHI-UHFFFAOYSA-N
-1.4991,CNC(=O)O/N=C/C(C)(C)SC,QGLZXHRNAYXIBU-WEVVVXLNSA-N
-3.2640078237,OC(Cn1ccnc1)c1ccc(Cl)cc1Cl,UKVLTPAGJIYSGN-UHFFFAOYSA-N
-2.91,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1CO,UIDWQGRXEVDFCA-XCVCLJGOSA-N
-3.71,CCCC(=O)OCSc1ncnc2c1ncn2COC(=O)CCC,SFXAJOVEEUKUPY-UHFFFAOYSA-N
1.3320248442,CCCC[N+](CCCC)(CCCC)CCCC,JRMUNVKIHCOMHV-UHFFFAOYSA-M
-8.4746,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,YDLYQMBWCWFRAI-UHFFFAOYSA-N
-5.2795,C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,WKRLQDKEXYKHJB-HFTRVMKXSA-N
-5.5532102962,c1ccc(-c2cnc(-c3ccccc3)o2)cc1,CNRNYORZJGVOSY-UHFFFAOYSA-N
-1.4372,Cc1ccco1,VQKFNUFAXTZWDK-UHFFFAOYSA-N
0.5201,O=C1OC(CO)C(O)C(O)C1O,PHOQVHQSTUBQQK-UHFFFAOYSA-N
-2.6172,C#CC(C)OC(=O)Nc1cccc(Cl)c1,ULBXWWGWDPVHAO-UHFFFAOYSA-N
-3.2204,O=C(O)c1cccc(C(=O)O)c1,QQVIHTHCMHWDBS-UHFFFAOYSA-N
-0.0049,N#CNC(N)=S,SSGODMHQNTWPOX-UHFFFAOYSA-N
-2.4318,O=C(O)CC(C(=O)O)(c1ccccc1)c1ccccc1,LVVXLDUCGFTWHJ-UHFFFAOYSA-N
-4.19,CCONC(=O)c1cn(C)c(=O)c(F)c1Nc1ccc(Br)cc1F,GSLVKBRGRSHUAU-UHFFFAOYSA-N
-0.7272,O=C(O)CNC(=O)c1ccco1,KSPQDMRTZZYQLM-UHFFFAOYSA-N
-2.89,CCCC(CCC)(C(=O)NO)c1ccccc1,HTXPRECVNAFGMW-UHFFFAOYSA-N
1.0856251051,Cc1ccn[nH]1,XKVUYEYANWFIJX-UHFFFAOYSA-N
-1.28,CCCC(=O)n1c(=O)[nH]cc(F)c1=O,SHSQCPXGYRPQDR-UHFFFAOYSA-N
1.346,CCN,QUSNBJAOOMFDIB-UHFFFAOYSA-N
-0.89,O=C1C=CC(=O)C=C1,AZQWKYJCGOJGHM-UHFFFAOYSA-N
-6.869904941000001,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,CJFLBOQMPJCWLR-UHFFFAOYSA-N
-3.5440597008,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,VYKSRLDHXQURKA-UHFFFAOYSA-N
-2.0572883439,CCN(CC)c1ccc([C+](c2ccccc2)c2ccc(N(CC)CC)cc2)cc1,NNBFNNNWANBMTI-UHFFFAOYSA-M
-1.5124,CCOP(=O)(OCC)SC[S+]([O-])CC,RCRHKXGEYNVPDK-UHFFFAOYSA-N
-8.004,c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,KHNYNFUTFKJLDD-UHFFFAOYSA-N
-0.6,CC(=O)n1cc(F)c(=O)[nH]c1=O,OVGDAVVFKDPXIC-UHFFFAOYSA-N
-6.7054442976,Cc1ccc(N/N=C2\C(=O)C=Cc3ccccc32)c(C)c1,YPXOPAFVVHXQDP-ZZEZOPTASA-N
-1.15,CC(C)c1nc([N+](=O)[O-])c[nH]1,SQZCZXRYOJJCDU-UHFFFAOYSA-N
-2.4639,COc1ccccc1Cl,QGRPVMLBTFGQDQ-UHFFFAOYSA-N
-6.0807,CCOP(=S)(OCC)Oc1cc(Cl)c(Cl)c(SC)c1,SBLPWPLKGFWLKK-UHFFFAOYSA-N
-2.0587,C1=CCC=CC1,UVJHQYIOXKWHFD-UHFFFAOYSA-N
-3.0386996230000003,CCN(CC[N+](C)(C)C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,ZFRUNHQZTYGGDY-UHFFFAOYSA-M
-7.0,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,CAWSVYYOUZEMHA-UHFFFAOYSA-N
-0.86,COc1ccc(CC2NC(=O)N(C(C)C(=O)O)C2=O)cc1,HCTFEPDEGBYVHP-UHFFFAOYSA-N
-2.3632080977000003,C=C(C)C(=O)O,IQODPIFSDKREOZ-UHFFFAOYSA-M
-3.0467,CC(C)(C)OC(=O)c1cccc([N+](=O)[O-])c1C(=O)O,ITMRQGQCULJEJR-UHFFFAOYSA-M
-3.5435,Brc1cccc(Br)c1,JSRLURSZEMLAFO-UHFFFAOYSA-N
0.0168879621,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,TTWYZDPBDWHJOR-IDIVVRGQSA-L
-2.5813,ON=C1CCCCCCCCC1=NO,SUIIPPMGDURFRE-UHFFFAOYSA-N
-5.19,O=[N+]([O-])c1ccc(O/N=C/c2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,XTFNPKDYCLFGPV-OMCISZLKSA-N
-7.505541952200001,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,GZSOSUNBTXMUFQ-YFAPSIMESA-N
-6.1119,Brc1ccc2c(c1)Sc1ccccc1N2,JEWIAYIESCUSKQ-UHFFFAOYSA-N
-5.0622701458,COc1cc(NC(=O)c2cc3ccccc3cc2O)c(OC)cc1Cl,QIHKTBRNOLQDGQ-UHFFFAOYSA-N
-1.13,CC1C(=O)NC(=O)NC1=O,GOMAEJQBTWAPAN-UHFFFAOYSA-N
-2.8784,CNc1ccccc1C(=O)O,WVMBPWMAQDVZCM-UHFFFAOYSA-N
-3.3204,COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,VGHPMIFEKOFHHQ-UHFFFAOYSA-N
-2.148,CCC1(C(C)C)C(=O)NC(=O)NC1=O,HHLXJTDUHFBYAU-UHFFFAOYSA-N
-2.43,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,AMEKQAFGQBKLKX-UHFFFAOYSA-N
-1.8852669619,CC1=CCC(C)C(C)C1=O,QAQCUBLNHBKTRM-UHFFFAOYSA-N
-2.14,CC(=O)Nc1nc2c(ncn2COCCOC(C)=O)c(=O)[nH]1,VBHLKZHSCMQLTI-UHFFFAOYSA-N
0.0059673299,C=CC(=O)O,NIXOWILDQLNWCW-UHFFFAOYSA-N
-1.8076460763,O=c1[nH]c(=O)[nH]c(=O)[nH]1,ZFSLODLOARCGLH-UHFFFAOYSA-N
-1.2906,CCC(=O)OC(C)C,IJMWOMHMDSDKGK-UHFFFAOYSA-N
-3.38,Nc1nc(=O)[nH]c2[nH]cnc12,DRAVOWXCEBXPTN-UHFFFAOYSA-N
0.8026937067000001,COCCC(=O)OC,BDJSOPWXYLFTNW-UHFFFAOYSA-N
-1.84,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,KQXKVJAGOJTNJS-UHFFFAOYSA-N
-1.52,COc1ccc2cc(C(C)C(=O)OCCN3CCNCC3)ccc2c1,MJJXVEPFHAODSG-UHFFFAOYSA-N
-3.9064006561,O=C1CCCCCN1C(=O)NCCCCCCNC(=O)N1CCCCCC1=O,YOVRNJUIHVNXCB-UHFFFAOYSA-N
-1.1141554489,Cc1ccc2c(c1)OCC(=O)CO2,SWUIQEBPZIHZQS-UHFFFAOYSA-N
0.7389034055,NCCCCCCN,NAQMVNRVTILPCV-UHFFFAOYSA-N
-4.93,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC=O)CCC12,LMUMOFOWZKACOU-UHFFFAOYSA-N
-2.66,O=c1[nH]c2cc(Cl)ccc2o1,TZFWDZFKRBELIQ-UHFFFAOYSA-N
-1.7558,CC(=O)C(=O)c1ccccc1,BVQVLAIMHVDZEL-UHFFFAOYSA-N
-0.5694147178,CN=C(NCC1CCOC1)N[N+](=O)[O-],YKBZOVFACRVRJN-UHFFFAOYSA-N
-3.25,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,RKWGIWYCVPQPMF-UHFFFAOYSA-N
-1.42,CC1(C(=O)O)CCC(C(=O)O)C1(C)C,LSPHULWDVZXLIL-UHFFFAOYSA-N
-3.73,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)N1CCCC1=O,HTAUUADKDLLMRU-UHFFFAOYSA-N
-5.36,CCN1c2cc(Cl)ccc2NC(=O)c2cccnc21,ZSFUDSWIVAQKEN-UHFFFAOYSA-N
-5.2151,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,HHMCAJWVGYGUEF-UHFFFAOYSA-N
-1.4722340504,O=C(O)CC1(CC(=O)O)CCCCC1,YQPCHPBGAALCRT-UHFFFAOYSA-N
-1.8476,CC(Br)CCl,PUJJZGFFAQHYEX-UHFFFAOYSA-N
-2.7,CC(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,DMHAXLGAKQREIL-UHFFFAOYSA-N
-8.0871707055,O=C(N=NNc1cc(Cl)c(-c2ccc(-c3cc(Cl)c(NN=NC(=O)c4cc5ccccc5cc4O)cc3Cl)cc2)cc1Cl)c1cc2ccccc2cc1O,NAOAIXJLSONHSA-UHFFFAOYSA-N
-7.973611776,O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(C(=O)c2ccc(Oc3ccccc3)cc2)cc1,NWJVKSITTJQWCG-UHFFFAOYSA-N
-4.014709734599999,O=C(c1ccccc1)C1CCCCC1,BMFYCFSWWDXEPB-UHFFFAOYSA-N
-6.733128222,CCCCCCCCCCCCCC(=O)OC(C)C,AXISYYRBXTVTFY-UHFFFAOYSA-N
-4.4216,Nc1cc([N+](=O)[O-])ccc1I,VKQOHFHGWCXKOA-UHFFFAOYSA-N
-3.21,COc1cc([N+](=O)[O-])c2c(c1OC)C(=O)OC2,ZPEFPSJMGSVLKW-UHFFFAOYSA-N
-6.5580902807,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,FMJSMJQBSVNSBF-UHFFFAOYSA-N
-7.7563,Brc1ccc(-c2ccc(Br)c(Br)c2Br)c(Br)c1Br,PTJQVJQAZSLKJO-UHFFFAOYSA-N
-1.8948362305,C=C(Br)C(=O)Nc1ccc(N=Nc2c(N)ccc3cc(S(=O)(=O)O)ccc23)c(S(=O)(=O)c2ccc(C)c(S(=O)(=O)O)c2)c1,QTUYUTJUQCCNBJ-UHFFFAOYSA-L
-3.53,CCC1=C(C2(CC)C(=O)NC(=O)NC2=O)CCCC1,AVOQDBLSHMVAMW-UHFFFAOYSA-N
-1.3330548746,C=CC(=O)OCC1(CC)COCOC1,STGXUBIZGYMIRM-UHFFFAOYSA-N
-2.16,NC(=O)NCCCCCC(=O)O,BQNWWHFSEXYHKU-UHFFFAOYSA-N
-8.1939864578,CCCCCCCCCCOC(=O)C(CC)CCCC,NPTQTLMUAAVGNU-UHFFFAOYSA-N
-0.8598992117,CC/C=C\C#N,ISBHMJZRKAFTGE-ARJAWSKDSA-N
-4.7999839607,CC/C=C/CCCCCCCCCCCCCCOCC,WBCCOWHDSAVXAO-AATRIKPKSA-N
-4.8927,Cc1ccc2cc(C)ccc2c1,YGYNBBAUIYTWBF-UHFFFAOYSA-N
-2.5104223592,C=C1CCOC(C=C(C)C)C1,JRIATCFPZFOVNP-UHFFFAOYSA-N
-2.8664,CC(=O)N(C)C(=O)COC(=O)c1ccccc1,JQUIGGQYRQVIIE-UHFFFAOYSA-N
-4.48,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)c3ccccc3)CCC12,RZJSCADWIWNGKI-UHFFFAOYSA-N
-3.05,O=C1OC(c2ccc(Br)cc2)C(Br)C1=O,FNUXIDAXTMVGMS-UHFFFAOYSA-N
-4.1853,CCOc1ccccc1OS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,UWVKRNOCDUPIDM-UHFFFAOYSA-N
1.1072,C[S+](C)[O-],IAZDPXIOMUYVGZ-UHFFFAOYSA-N
0.9204425284,COC(=O)COCO,RNVVYVPDHMKDTL-UHFFFAOYSA-N
-4.7011861265,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,IZMJMCDDWKSTTK-UHFFFAOYSA-N
-4.14,Cn1cc(C(N)=O)c(Nc2ccc(Br)cc2F)c(F)c1=O,LNCZLEZOTUBASE-UHFFFAOYSA-N
1.0309,Cc1ccncc1,FKNQCJSGGFJEIZ-UHFFFAOYSA-N
-1.1307,CCCCOC=O,NMJJFJNHVMGPGM-UHFFFAOYSA-N
-2.1782,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,VDTNNGKXZGSZIP-UHFFFAOYSA-N
-4.17,c1ccc(Cc2ccccc2)cc1,CZZYITDELCSZES-UHFFFAOYSA-N
-2.0408,CCOC(=O)CCCCCC(=O)OCC,LKKOGZVQGQUVHF-UHFFFAOYSA-N
-3.8775,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,HJJVPARKXDDIQD-UHFFFAOYSA-N
-4.6301,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VPGRYOFKCNULNK-ACXQXYJUSA-N
0.9095,CC1(C#N)CCCC1=O,KJRMGWZKDHKBCY-UHFFFAOYSA-N
-2.42,CNC(=O)Oc1cccc2c1OC(C)(C)C2,DUEPRVBVGDRKAG-UHFFFAOYSA-N
-1.3609,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,GBXSMTUPTTWBMN-XIRDDKMYSA-N
-0.7894,Cc1ccc(NO)cc1,AGJOAIMUXIQLCN-UHFFFAOYSA-N
-6.269,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,BBFRYSKTTHYWQZ-UHFFFAOYSA-N
-1.4996,C=CS(=O)(=O)Nc1ccccc1,YRLXBWHNSONKOH-UHFFFAOYSA-N
-3.75,O=C1Nc2ccccc2C(=O)N2CCCC12,MXBNEEHQIDLPLQ-UHFFFAOYSA-N
-0.71,CC(=O)NC(CCC(=O)O)C(=O)O,RFMMMVDNIPUKGG-UHFFFAOYSA-N
-0.4287,C/C=C/C#N,NKKMVIVFRUYPLQ-NSCUHMNNSA-N
-3.834,O=[N+]([O-])c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1,RHTVQEPJVKUMPI-UHFFFAOYSA-N
-7.992627598799999,CC(C)CCCCCCCCCCCCCCCOC(=O)CC(O)C(=O)OCCCCCCCCCCCCCCCC(C)C,HGKOWIQVWAQWDS-UHFFFAOYSA-N
-6.9891355524000005,CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(Nc3ccccc3)c3ccccc23)cc1,WNDULEJVCPEASN-UHFFFAOYSA-N
-3.5401,CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,SAFRSRKBLQVPQW-UHFFFAOYSA-N
1.0263,N#CCCCC#N,ZTOMUSMDRMJOTH-UHFFFAOYSA-N
-0.6873,O=C(O)C(Cl)=C(Br)Br,NHSPPJFIJJWVTN-UHFFFAOYSA-N
-5.4374,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,OBZIQQJJIKNWNO-UHFFFAOYSA-N
-7.62,Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,POOXVKSDWCXIBU-UHFFFAOYSA-N
-2.0439121671,CCCCC(CC)C(=O)O,ODUSECXQXODQGI-UHFFFAOYSA-N
-4.8091341894,NCCNCCO,YGJDXOJIYODGEO-KVVVOXFISA-N
0.0571886956,O=C1c2ccccc2C(=O)c2c(NCCCOCCOCCO)ccc(NCCCOCCOCCO)c21,FRFQXYOWMSJIJR-UHFFFAOYSA-N
-2.26,c1ccc(Cn2ccnc2)cc1,KKKDZZRICRFGSD-UHFFFAOYSA-N
-6.77,CCCOc1ccc2c(c1)C(c1ccc(OC)cc1OCC(=O)O)C(C(=O)O)C2c1ccc2c(c1)OCO2,UUAVCCWBNUITBB-UHFFFAOYSA-N
-0.02,CN1C2CCC1C(C(=O)O)C(O)C2,PHMBVCPLDPDESM-UHFFFAOYSA-N
-1.9878367861,CCOc1cccc2c1C(=O)c1c(NC3CCCCC3)ccc(Nc3ccccc3S(=O)(=O)O)c1C2=O,OOGKHVOWEZVKKU-UHFFFAOYSA-M
-1.5081956214,Nc1cccc(C(F)(F)F)c1,VIUDTWATMPPKEL-UHFFFAOYSA-N
-4.47,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,JUVIOZPCNVVQFO-UHFFFAOYSA-N
-6.43,O=C(O)c1ccccc1Nc1cccc([N+](=O)[O-])c1,NBJRFLIUYUFOIR-UHFFFAOYSA-N
-2.65,Cc1ccc2c(c1)C=CS2(=O)=O,RPLDGRKYEITQNQ-UHFFFAOYSA-N
-2.15,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,CDOZDBSBBXSXLB-UHFFFAOYSA-N
-2.1792,CCCCS,WQAQPCDUOCURKW-UHFFFAOYSA-N
-1.8281,CCCC(Br)(CCC)C(N)=O,KORNHGGSVGTRLI-UHFFFAOYSA-N
-0.6592,CCCOP(=O)(OC)OCCC,KCJPXMHUFVFEGM-UHFFFAOYSA-N
-1.5229,CC(=O)O[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H]1COC(C)(C)O1,QZKDRLZSJSWQPS-RMPHRYRLSA-N
-1.3663,Nc1cccc(C(=O)O)c1,XFDUHJPVQKIXHO-UHFFFAOYSA-N
-6.3,CNc1cccc2c1C(=O)c1ccccc1C2=O,SVTDYSXXLJYUTM-UHFFFAOYSA-N
-0.3567,N#CC1CCCC1=O,IPMQSLPLJDKUPI-UHFFFAOYSA-N
1.1303,CN(C)N=O,UMFJAHHVKNCGLG-UHFFFAOYSA-N
-1.0915320913,CC(C)(O)C(=O)c1ccccc1,XMLYCEVDHLAQEL-UHFFFAOYSA-N
-0.4691061177,CC(C)CCCCCCCOC(=O)CC(C(=O)OCCCCCCCC(C)C)S(=O)(=O)O,XXIOSJPZBMCGGL-UHFFFAOYSA-M
-2.0814,NC(=O)c1cc(Cl)cc(Cl)c1N,PRKRQUUATBDWTL-UHFFFAOYSA-N
-6.99,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,RLLPVAHGXHCWKJ-HKUYNNGSSA-N
-3.25,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C(C)C)C(C)C,WRGWFXXPBRCSIH-UHFFFAOYSA-N
-6.78,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,ARSRBNBHOADGJU-UHFFFAOYSA-N
-2.0171,CCCCCC(O)CC,NMRPBPVERJPACX-UHFFFAOYSA-N
-3.796856222,COC(=O)c1ccc(C(=O)OC)cc1,WOZVHXUHUFLZGK-UHFFFAOYSA-N
-1.94,O=C(O)C1CN2CCC1CC2C(O)c1ccnc2ccccc12,XDPYXPRALQKAHS-UHFFFAOYSA-N
-6.8994921961,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCC,IIGMITQLXAGZTL-UHFFFAOYSA-N
-3.2604,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,INYDMNPNDHRJQJ-UHFFFAOYSA-N
-1.1552,O=C(O)c1cc(O)c(O)c(O)c1,LNTHITQWFMADLM-UHFFFAOYSA-N
-6.3372616649,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,NPNUFJAVOOONJE-GFUGXAQUSA-N
-7.58,Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,HRVUKLBFRPWXPJ-UHFFFAOYSA-N
1.4681,CC(C)(CO)[N+](=O)[O-],MVGJRISPEUZYAQ-UHFFFAOYSA-N
-1.2963650985,Nc1c(S(=O)(=O)O)cc(NC2CCCCC2)c2c1C(=O)c1ccccc1C2=O,DJDYMAHXZBQZKH-UHFFFAOYSA-M
-1.445031941,O=C(O)C1CCCCC1,NZNMSOFKMUBTKW-UHFFFAOYSA-N
-3.2230398856,O=C(O)C(c1ccccc1)c1ccccc1,PYHXGXCGESYPCW-UHFFFAOYSA-N
-2.6959998037,CC1(C)[C@H]2CC=C(CCO)[C@@H]1C2,ROKSAUSPJGWCSM-UWVGGRQHSA-N
-4.5922,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,ANFHKXSOSRDDRQ-UHFFFAOYSA-N
-4.63,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,VIKNJXKGJWUCNN-UHFFFAOYSA-N
-3.2959363681,NS(=O)(=O)c1ccc(Cl)s1,RKLQLYBJAZBSEU-UHFFFAOYSA-N
-2.95,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,HSUGRBWQSSZJOP-UHFFFAOYSA-N
-1.569622787,Nc1c(I)c(C(=O)O)c(I)c(C(=O)O)c1I,JEZJSNULLBSYHV-UHFFFAOYSA-L
-1.6111,CC(=O)C(=Cc1ccccc1)CC(=O)O,BNQYXFAVUMPZFG-UHFFFAOYSA-N
-2.0439,Cc1cc(Cl)cc(Cl)c1O,WJQZZLQMLJPKQH-UHFFFAOYSA-N
-2.7067344575,CC(C)=CCC[C@@H](C)CCO,QMVPMAAFGQKVCJ-SNVBAGLBSA-N
-7.323686796,CCCCC(CC)C(=O)OCC(COCC(COC(=O)CCCCCC(C)C)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC)(COC(=O)CCCCCC(C)C)COC(=O)CCCCCC(C)C,ATDCVWYXPQZTCI-UHFFFAOYSA-N
-0.295,COc1ccc(NCC(O)CO)cc1,AZKRMADMLBGMOJ-UHFFFAOYSA-N
-4.44,CC(=O)Oc1ccc(NC(=O)Nc2ccccc2)cc1,HYDYEUKNONPEFM-UHFFFAOYSA-N
-2.46,Cc1cccc([N+](=O)[O-])c1,QZYHIOPPLUPUJF-UHFFFAOYSA-N
-5.09,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,DRLFMBDRBRZALE-UHFFFAOYSA-N
-6.8496,CCCCCCCCN(CCCCCCCC)CCCCCCCC,XTAZYLNFDRKIHJ-UHFFFAOYSA-N
-4.0964847072,CC(C)(c1ccccc1)c1ccc(O)cc1,QBDSZLJBMIMQRS-UHFFFAOYSA-N
-0.314,Cc1ccncc1C,NURQLCJSMXZBPC-UHFFFAOYSA-N
-7.179920248999999,Cc1cccc(Cc2ccccc2)c1Cc1ccccc1,PKQYSCBUFZOAPE-UHFFFAOYSA-N
-4.02,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,DBABZHXKTCFAPX-UHFFFAOYSA-N
-4.28,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,SUBDBMMJDZJVOS-UHFFFAOYSA-N
-2.88,Cc1cc(Cl)ccc1N=CN(C)C,STUSTWKEFDQFFZ-UHFFFAOYSA-N
-3.9751165598,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,XHXUANMFYXWVNG-ADEWGFFLSA-N
-5.0303,CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC1CCCO1,BBKDWPHJZANJGB-UHFFFAOYSA-N
-3.4963238418,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,KGEKLUUHTZCSIP-HOSYDEDBSA-N
